poemId,poemFullTitle,poemFullUrl,audioTitle,audioArtist,recitationId
1174,خیام » رباعیات » رباعی شمارهٔ ۵۶,/khayyam/robaee/sh56,رباعی شمارهٔ ۵۶,نازنین بازیان,21065
1174,خیام » رباعیات » رباعی شمارهٔ ۵۶,/khayyam/robaee/sh56,رباعی شمارهٔ ۵۶,علی قلندری,24042
1353,فردوسی » شاهنامه » ضحاک » بخش ۸,/ferdousi/shahname/zahak/sh8,بخش ۸,فرید حامد,4781
1353,فردوسی » شاهنامه » ضحاک » بخش ۸,/ferdousi/shahname/zahak/sh8,بخش ۸,فرشید ربانی,15607
1353,فردوسی » شاهنامه » ضحاک » بخش ۸,/ferdousi/shahname/zahak/sh8,بخش ۸,فرهاد بشیریان,20659
1353,فردوسی » شاهنامه » ضحاک » بخش ۸,/ferdousi/shahname/zahak/sh8,بخش ۸,محمدیزدانی جوینده,21562
3148,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۲۴,/moulavi/shams/ghazalsh/sh524,غزل شمارهٔ ۵۲۴,محسن لیله‌کوهی,5414
3148,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۲۴,/moulavi/shams/ghazalsh/sh524,غزل شمارهٔ ۵۲۴,عندلیب,13356
1344,فردوسی » شاهنامه » جمشید » بخش ۳,/ferdousi/shahname/jamshid/sh3,بخش ۳,فرید حامد,4757
1344,فردوسی » شاهنامه » جمشید » بخش ۳,/ferdousi/shahname/jamshid/sh3,بخش ۳,فرشید ربانی,15597
1344,فردوسی » شاهنامه » جمشید » بخش ۳,/ferdousi/shahname/jamshid/sh3,بخش ۳,فرهاد بشیریان,20394
1344,فردوسی » شاهنامه » جمشید » بخش ۳,/ferdousi/shahname/jamshid/sh3,بخش ۳,محمدیزدانی جوینده,22016
1257,خیام » رباعیات » رباعی شمارهٔ ۱۳۹,/khayyam/robaee/sh139,رباعی شمارهٔ ۱۳۹,داوود ملک زاده,1645
1257,خیام » رباعیات » رباعی شمارهٔ ۱۳۹,/khayyam/robaee/sh139,رباعی شمارهٔ ۱۳۹,زهرا بهمنی,16123
1257,خیام » رباعیات » رباعی شمارهٔ ۱۳۹,/khayyam/robaee/sh139,رباعی شمارهٔ ۱۳۹,علی قلندری,24124
1170,خیام » رباعیات » رباعی شمارهٔ ۵۲,/khayyam/robaee/sh52,رباعی شمارهٔ ۵۲,داوود ملک زاده,1502
1170,خیام » رباعیات » رباعی شمارهٔ ۵۲,/khayyam/robaee/sh52,رباعی شمارهٔ ۵۲,زهرا بهمنی,14872
1170,خیام » رباعیات » رباعی شمارهٔ ۵۲,/khayyam/robaee/sh52,رباعی شمارهٔ ۵۲,نازنین بازیان,21027
1170,خیام » رباعیات » رباعی شمارهٔ ۵۲,/khayyam/robaee/sh52,رباعی شمارهٔ ۵۲,علی قلندری,24035
2779,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۵,/moulavi/shams/ghazalsh/sh155,غزل شمارهٔ ۱۵۵,پری ساتکنی عندلیب,9499
2779,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۵,/moulavi/shams/ghazalsh/sh155,غزل شمارهٔ ۱۵۵,آرش خیرآبادی,29254
1185,خیام » رباعیات » رباعی شمارهٔ ۶۷,/khayyam/robaee/sh67,رباعی شمارهٔ ۶۷,داوود ملک زاده,1515
1185,خیام » رباعیات » رباعی شمارهٔ ۶۷,/khayyam/robaee/sh67,رباعی شمارهٔ ۶۷,زهرا بهمنی,14894
1185,خیام » رباعیات » رباعی شمارهٔ ۶۷,/khayyam/robaee/sh67,رباعی شمارهٔ ۶۷,نازنین بازیان,21089
1185,خیام » رباعیات » رباعی شمارهٔ ۶۷,/khayyam/robaee/sh67,رباعی شمارهٔ ۶۷,علی قلندری,24053
1185,خیام » رباعیات » رباعی شمارهٔ ۶۷,/khayyam/robaee/sh67,رباعی شمارهٔ ۶۷,فاطمه زندی,28508
2768,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۴۴,/moulavi/shams/ghazalsh/sh144,غزل شمارهٔ ۱۴۴,پری ساتکنی عندلیب,9515
2768,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۴۴,/moulavi/shams/ghazalsh/sh144,غزل شمارهٔ ۱۴۴,آرش خیرآبادی,29233
3171,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۴۷,/moulavi/shams/ghazalsh/sh547,غزل شمارهٔ ۵۴۷,عندلیب,13379
2772,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۴۸,/moulavi/shams/ghazalsh/sh148,غزل شمارهٔ ۱۴۸,آرش خیرآبادی,29247
2782,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۸,/moulavi/shams/ghazalsh/sh158,غزل شمارهٔ ۱۵۸,پری ساتکنی عندلیب,9497
2782,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۸,/moulavi/shams/ghazalsh/sh158,غزل شمارهٔ ۱۵۸,آرش خیرآبادی,29256
3152,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۲۸,/moulavi/shams/ghazalsh/sh528,غزل شمارهٔ ۵۲۸,علیرضا بخشی زاده روشنفکر,2989
3152,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۲۸,/moulavi/shams/ghazalsh/sh528,غزل شمارهٔ ۵۲۸,عندلیب,13360
1415,فردوسی » شاهنامه » پادشاهی نوذر » بخش ۱۰,/ferdousi/shahname/nozar/sh10,بخش ۱۰,محمدیزدانی جوینده,22253
1415,فردوسی » شاهنامه » پادشاهی نوذر » بخش ۱۰,/ferdousi/shahname/nozar/sh10,بخش ۱۰,عندلیب,22330
3160,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۳۶,/moulavi/shams/ghazalsh/sh536,غزل شمارهٔ ۵۳۶,ماهان نوری,2815
3160,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۳۶,/moulavi/shams/ghazalsh/sh536,غزل شمارهٔ ۵۳۶,محسن لیله‌کوهی,5422
3160,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۳۶,/moulavi/shams/ghazalsh/sh536,غزل شمارهٔ ۵۳۶,عندلیب,13368
3180,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۵۶,/moulavi/shams/ghazalsh/sh556,غزل شمارهٔ ۵۵۶,عندلیب,13388
2922,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۲۹۸,/moulavi/shams/ghazalsh/sh298,غزل شمارهٔ ۲۹۸,پری ساتکنی عندلیب,11972
1403,فردوسی » شاهنامه » منوچهر » بخش ۲۶,/ferdousi/shahname/manoochehr/sh26,بخش ۲۶,فرشید ربانی,18998
1403,فردوسی » شاهنامه » منوچهر » بخش ۲۶,/ferdousi/shahname/manoochehr/sh26,بخش ۲۶,محمدیزدانی جوینده,22233
2781,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۷,/moulavi/shams/ghazalsh/sh157,غزل شمارهٔ ۱۵۷,مسعود طالبیان,3255
2781,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۷,/moulavi/shams/ghazalsh/sh157,غزل شمارهٔ ۱۵۷,زهرا بهمنی,4133
2781,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۷,/moulavi/shams/ghazalsh/sh157,غزل شمارهٔ ۱۵۷,محسن لیله‌کوهی,5373
2781,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۷,/moulavi/shams/ghazalsh/sh157,غزل شمارهٔ ۱۵۷,پری ساتکنی عندلیب,9521
2781,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۷,/moulavi/shams/ghazalsh/sh157,غزل شمارهٔ ۱۵۷,آرش خیرآبادی,29255
1396,فردوسی » شاهنامه » منوچهر » بخش ۱۹,/ferdousi/shahname/manoochehr/sh19,بخش ۱۹,فرشید ربانی,18963
1396,فردوسی » شاهنامه » منوچهر » بخش ۱۹,/ferdousi/shahname/manoochehr/sh19,بخش ۱۹,محمدیزدانی جوینده,22040
3154,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۳۰,/moulavi/shams/ghazalsh/sh530,غزل شمارهٔ ۵۳۰,علیرضا بخشی زاده روشنفکر,2990
3154,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۳۰,/moulavi/shams/ghazalsh/sh530,غزل شمارهٔ ۵۳۰,محسن لیله‌کوهی,5418
3154,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۳۰,/moulavi/shams/ghazalsh/sh530,غزل شمارهٔ ۵۳۰,عندلیب,13362
3154,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۳۰,/moulavi/shams/ghazalsh/sh530,غزل شمارهٔ ۵۳۰,فاطمه زندی,28696
1266,خیام » رباعیات » رباعی شمارهٔ ۱۴۸,/khayyam/robaee/sh148,رباعی شمارهٔ ۱۴۸,داوود ملک زاده,1662
1266,خیام » رباعیات » رباعی شمارهٔ ۱۴۸,/khayyam/robaee/sh148,رباعی شمارهٔ ۱۴۸,زهرا بهمنی,16131
1266,خیام » رباعیات » رباعی شمارهٔ ۱۴۸,/khayyam/robaee/sh148,رباعی شمارهٔ ۱۴۸,نازنین بازیان,21495
1266,خیام » رباعیات » رباعی شمارهٔ ۱۴۸,/khayyam/robaee/sh148,رباعی شمارهٔ ۱۴۸,علی قلندری,24133
1293,خیام » رباعیات » رباعی شمارهٔ ۱۷۵,/khayyam/robaee/sh175,رباعی شمارهٔ ۱۷۵,داوود ملک زاده,1688
1293,خیام » رباعیات » رباعی شمارهٔ ۱۷۵,/khayyam/robaee/sh175,رباعی شمارهٔ ۱۷۵,زهرا بهمنی,16161
1293,خیام » رباعیات » رباعی شمارهٔ ۱۷۵,/khayyam/robaee/sh175,رباعی شمارهٔ ۱۷۵,نازنین بازیان,21547
1293,خیام » رباعیات » رباعی شمارهٔ ۱۷۵,/khayyam/robaee/sh175,رباعی شمارهٔ ۱۷۵,علی قلندری,24161
1435,فردوسی » شاهنامه » پادشاهی کی‌کاووس و رفتن او به مازندران » بخش ۶,/ferdousi/shahname/kkavoos/sh6,بخش ۶,فرهاد بشیریان,27443
1163,خیام » رباعیات » رباعی شمارهٔ ۴۵,/khayyam/robaee/sh45,رباعی شمارهٔ ۴۵,داوود ملک زاده,1444
1163,خیام » رباعیات » رباعی شمارهٔ ۴۵,/khayyam/robaee/sh45,رباعی شمارهٔ ۴۵,زهرا بهمنی,9609
1163,خیام » رباعیات » رباعی شمارهٔ ۴۵,/khayyam/robaee/sh45,رباعی شمارهٔ ۴۵,نازنین بازیان,21015
1163,خیام » رباعیات » رباعی شمارهٔ ۴۵,/khayyam/robaee/sh45,رباعی شمارهٔ ۴۵,علی قلندری,24028
1163,خیام » رباعیات » رباعی شمارهٔ ۴۵,/khayyam/robaee/sh45,رباعی شمارهٔ ۴۵,فاطمه زندی,28566
1163,خیام » رباعیات » رباعی شمارهٔ ۴۵,/khayyam/robaee/sh45,رباعی شمارهٔ ۴۵,علی پورزارع,28575
2759,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۳۵,/moulavi/shams/ghazalsh/sh135,غزل شمارهٔ ۱۳۵,نازنین بازیان,28560
2759,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۳۵,/moulavi/shams/ghazalsh/sh135,غزل شمارهٔ ۱۳۵,آرش خیرآبادی,29206
1371,فردوسی » شاهنامه » فریدون » بخش ۱۴,/ferdousi/shahname/fereydoon/sh14,بخش ۱۴,فرشید ربانی,16134
1371,فردوسی » شاهنامه » فریدون » بخش ۱۴,/ferdousi/shahname/fereydoon/sh14,بخش ۱۴,محمدیزدانی جوینده,21791
2787,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۶۳,/moulavi/shams/ghazalsh/sh163,غزل شمارهٔ ۱۶۳,مسعود طالبیان,3842
2787,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۶۳,/moulavi/shams/ghazalsh/sh163,غزل شمارهٔ ۱۶۳,محسن لیله‌کوهی,5375
2787,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۶۳,/moulavi/shams/ghazalsh/sh163,غزل شمارهٔ ۱۶۳,عندلیب,9492
2787,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۶۳,/moulavi/shams/ghazalsh/sh163,غزل شمارهٔ ۱۶۳,زهرا کاشانی اسدی جعفری,16262
2787,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۶۳,/moulavi/shams/ghazalsh/sh163,غزل شمارهٔ ۱۶۳,حسین رستگار,22574
2787,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۶۳,/moulavi/shams/ghazalsh/sh163,غزل شمارهٔ ۱۶۳,فاطمه زندی,28819
2787,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۶۳,/moulavi/shams/ghazalsh/sh163,غزل شمارهٔ ۱۶۳,آرش خیرآبادی,29278
1325,فردوسی » شاهنامه » آغاز کتاب » بخش ۵ - گفتار اندر آفرینش آفتاب,/ferdousi/shahname/aghaz/sh5,بخش ۵ - گفتار اندر آفرینش آفتاب,فرید حامد,4721
1325,فردوسی » شاهنامه » آغاز کتاب » بخش ۵ - گفتار اندر آفرینش آفتاب,/ferdousi/shahname/aghaz/sh5,بخش ۵ - گفتار اندر آفرینش آفتاب,سهراب سیفی,10021
1325,فردوسی » شاهنامه » آغاز کتاب » بخش ۵ - گفتار اندر آفرینش آفتاب,/ferdousi/shahname/aghaz/sh5,بخش ۵ - گفتار اندر آفرینش آفتاب,فرشید ربانی,15467
1325,فردوسی » شاهنامه » آغاز کتاب » بخش ۵ - گفتار اندر آفرینش آفتاب,/ferdousi/shahname/aghaz/sh5,بخش ۵ - گفتار اندر آفرینش آفتاب,عندلیب,20115
1325,فردوسی » شاهنامه » آغاز کتاب » بخش ۵ - گفتار اندر آفرینش آفتاب,/ferdousi/shahname/aghaz/sh5,بخش ۵ - گفتار اندر آفرینش آفتاب,فرهاد بشیریان,20534
1290,خیام » رباعیات » رباعی شمارهٔ ۱۷۲,/khayyam/robaee/sh172,رباعی شمارهٔ ۱۷۲,داوود ملک زاده,1685
1290,خیام » رباعیات » رباعی شمارهٔ ۱۷۲,/khayyam/robaee/sh172,رباعی شمارهٔ ۱۷۲,زهرا بهمنی,16158
1290,خیام » رباعیات » رباعی شمارهٔ ۱۷۲,/khayyam/robaee/sh172,رباعی شمارهٔ ۱۷۲,نازنین بازیان,21541
1290,خیام » رباعیات » رباعی شمارهٔ ۱۷۲,/khayyam/robaee/sh172,رباعی شمارهٔ ۱۷۲,علی قلندری,24158
2775,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۱,/moulavi/shams/ghazalsh/sh151,غزل شمارهٔ ۱۵۱,عندلیب,9503
2775,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۵۱,/moulavi/shams/ghazalsh/sh151,غزل شمارهٔ ۱۵۱,آرش خیرآبادی,29250
2757,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۳۳,/moulavi/shams/ghazalsh/sh133,غزل شمارهٔ ۱۳۳,پری ساتکنی عندلیب,9527
2757,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۳۳,/moulavi/shams/ghazalsh/sh133,غزل شمارهٔ ۱۳۳,آرش خیرآبادی,29204
1213,خیام » رباعیات » رباعی شمارهٔ ۹۵,/khayyam/robaee/sh95,رباعی شمارهٔ ۹۵,داوود ملک زاده,1542
1213,خیام » رباعیات » رباعی شمارهٔ ۹۵,/khayyam/robaee/sh95,رباعی شمارهٔ ۹۵,زهرا بهمنی,16089
1213,خیام » رباعیات » رباعی شمارهٔ ۹۵,/khayyam/robaee/sh95,رباعی شمارهٔ ۹۵,نازنین بازیان,21200
1213,خیام » رباعیات » رباعی شمارهٔ ۹۵,/khayyam/robaee/sh95,رباعی شمارهٔ ۹۵,علی قلندری,24080
1268,خیام » رباعیات » رباعی شمارهٔ ۱۵۰,/khayyam/robaee/sh150,رباعی شمارهٔ ۱۵۰,داوود ملک زاده,1664
1268,خیام » رباعیات » رباعی شمارهٔ ۱۵۰,/khayyam/robaee/sh150,رباعی شمارهٔ ۱۵۰,زهرا بهمنی,16133
1268,خیام » رباعیات » رباعی شمارهٔ ۱۵۰,/khayyam/robaee/sh150,رباعی شمارهٔ ۱۵۰,نازنین بازیان,21498
1268,خیام » رباعیات » رباعی شمارهٔ ۱۵۰,/khayyam/robaee/sh150,رباعی شمارهٔ ۱۵۰,علی قلندری,24135
2796,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۲,/moulavi/shams/ghazalsh/sh172,غزل شمارهٔ ۱۷۲,پری ساتکنی عندلیب,9483
2916,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۲۹۲,/moulavi/shams/ghazalsh/sh292,غزل شمارهٔ ۲۹۲,پری ساتکنی عندلیب,11966
2936,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۳۱۲,/moulavi/shams/ghazalsh/sh312,غزل شمارهٔ ۳۱۲,پری ساتکنی عندلیب,12028
2936,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۳۱۲,/moulavi/shams/ghazalsh/sh312,غزل شمارهٔ ۳۱۲,آرش خیرآبادی,29290
3163,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۳۹,/moulavi/shams/ghazalsh/sh539,غزل شمارهٔ ۵۳۹,محسن لیله‌کوهی,5423
3163,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۵۳۹,/moulavi/shams/ghazalsh/sh539,غزل شمارهٔ ۵۳۹,عندلیب,13371
1208,خیام » رباعیات » رباعی شمارهٔ ۹۰,/khayyam/robaee/sh90,رباعی شمارهٔ ۹۰,داوود ملک زاده,1537
1208,خیام » رباعیات » رباعی شمارهٔ ۹۰,/khayyam/robaee/sh90,رباعی شمارهٔ ۹۰,زهرا بهمنی,16083
1208,خیام » رباعیات » رباعی شمارهٔ ۹۰,/khayyam/robaee/sh90,رباعی شمارهٔ ۹۰,نازنین بازیان,21195
1208,خیام » رباعیات » رباعی شمارهٔ ۹۰,/khayyam/robaee/sh90,رباعی شمارهٔ ۹۰,علی قلندری,24075
1414,فردوسی » شاهنامه » پادشاهی نوذر » بخش ۹,/ferdousi/shahname/nozar/sh9,بخش ۹,محمدیزدانی جوینده,22252
1414,فردوسی » شاهنامه » پادشاهی نوذر » بخش ۹,/ferdousi/shahname/nozar/sh9,بخش ۹,عندلیب,22329
1167,خیام » رباعیات » رباعی شمارهٔ ۴۹,/khayyam/robaee/sh49,رباعی شمارهٔ ۴۹,داوود ملک زاده,1448
1167,خیام » رباعیات » رباعی شمارهٔ ۴۹,/khayyam/robaee/sh49,رباعی شمارهٔ ۴۹,زهرا بهمنی,14869
